,Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date,Recency,Frequency,Monetary,RFM_Score,Segment,Order Month,Order Year
741,CUST0058,Female,West,42.0,Keyboard,Accessories,50.0,1,50,8.05,Delivered,2023-07-13,51,6,8500,355,Loyal Customers,2023-07,2023
742,CUST0159,Female,North,18.0,Laptop,Electronics,1500.0,1,1500,5.29,Returned,2023-01-21,70,6,6650,354,Loyal Customers,2023-01,2023
743,CUST0236,Male,West,18.0,Laptop,Electronics,1500.0,3,4500,19.41,Delivered,2023-08-19,138,3,7600,234,Needs Attention,2023-08,2023
744,CUST0281,Female,North,44.0,Monitor,Electronics,300.0,2,600,19.97,In Transit,2023-09-30,38,8,17850,455,Champions,2023-09,2023
745,CUST0213,Female,South,49.0,Smartwatch,Wearables,200.0,5,1000,9.18,In Transit,2023-10-31,65,2,2200,322,Needs Attention,2023-10,2023
746,CUST0286,Male,West,63.0,Keyboard,Accessories,50.0,2,100,6.28,Returned,2023-03-21,289,2,1600,122,Lost,2023-03,2023
747,CUST0136,Female,East,36.0,Keyboard,Accessories,50.0,4,200,9.3,Returned,2023-07-09,54,3,500,331,Loyal Customers,2023-07,2023
748,CUST0228,Male,West,25.0,Keyboard,Accessories,50.0,1,50,18.71,In Transit,2023-12-07,28,6,5370,454,Champions,2023-12,2023
749,CUST0124,Female,North,49.0,Headphones,Accessories,100.0,5,500,14.28,Returned,2023-06-02,121,6,6000,254,At Risk,2023-06,2023
750,CUST0201,Male,West,49.0,Smartphone,Electronics,800.0,1,800,12.3,Delivered,2023-05-30,1,8,8460,555,Champions,2023-05,2023
751,CUST0038,Male,Unknown,57.0,Smartphone,Electronics,800.0,2,1600,19.87,Returned,2023-06-01,17,5,3050,543,Loyal Customers,2023-06,2023
752,CUST0276,Female,South,66.0,Laptop,Electronics,1500.0,3,4500,14.73,Delivered,2023-12-01,34,7,9230,455,Champions,2023-12,2023
753,CUST0201,Female,North,49.0,Smartwatch,Wearables,200.0,3,600,9.26,Delivered,2023-10-23,1,8,8460,555,Champions,2023-10,2023
754,CUST0104,Female,East,40.0,Keyboard,Accessories,50.0,4,200,15.14,Delivered,2023-06-17,77,3,600,331,Loyal Customers,2023-06,2023
755,CUST0101,Female,East,53.0,Smartwatch,Wearables,200.0,4,800,14.28,Unknown,2023-11-05,31,4,5500,444,Champions,2023-11,2023
756,CUST0138,Female,West,46.0,Laptop,Electronics,1500.0,2,3000,6.44,Delivered,2023-12-08,27,4,12350,445,Champions,2023-12,2023
757,CUST0035,Female,South,20.0,Keyboard,Accessories,50.0,3,150,11.05,Returned,2023-09-16,110,2,270,211,Lost,2023-09,2023
758,CUST0273,Female,South,55.0,Mouse,Accessories,30.0,3,90,11.24,Returned,2023-09-09,80,4,4390,343,Loyal Customers,2023-09,2023
759,CUST0228,Female,West,25.0,Smartphone,Electronics,800.0,1,800,7.25,In Transit,2023-03-09,28,6,5370,454,Champions,2023-03,2023
760,CUST0191,Female,Unknown,41.0,Laptop,Electronics,1500.0,4,6000,6.76,Unknown,2023-08-01,156,1,6000,114,Needs Attention,2023-08,2023
761,CUST0087,Female,North,49.0,Headphones,Accessories,100.0,2,200,19.07,Unknown,2023-05-08,160,4,4160,143,At Risk,2023-05,2023
762,CUST0070,Female,West,23.0,Laptop,Electronics,1500.0,5,7500,19.41,Delivered,2023-12-21,14,3,9200,525,New/Promising,2023-12,2023
763,CUST0088,Male,West,66.0,Monitor,Electronics,300.0,1,300,7.84,In Transit,2023-12-08,27,4,8300,445,Champions,2023-12,2023
764,CUST0287,Female,South,60.0,Smartphone,Electronics,800.0,4,3200,9.99,Returned,2023-06-29,189,1,3200,113,Needs Attention,2023-06,2023
765,CUST0116,Male,South,20.0,Monitor,Electronics,300.0,2,600,9.77,Returned,2023-09-24,96,5,1520,242,At Risk,2023-09,2023
766,CUST0037,Female,West,51.0,Smartphone,Electronics,800.0,3,2400,15.28,In Transit,2023-05-22,227,2,2600,113,Needs Attention,2023-05,2023
767,CUST0215,Female,East,35.0,Mouse,Accessories,30.0,3,90,8.79,Returned,2023-07-29,159,2,1590,122,Lost,2023-07,2023
768,CUST0104,Male,West,40.0,Keyboard,Accessories,50.0,4,200,12.79,Delivered,2023-10-19,77,3,600,331,Loyal Customers,2023-10,2023
769,CUST0197,Male,North,54.0,Smartphone,Electronics,800.0,5,4000,9.55,Delivered,2023-09-02,26,5,16150,455,Champions,2023-09,2023
770,CUST0298,Female,East,58.0,Mouse,Accessories,30.0,4,120,8.85,Returned,2023-06-21,54,4,5420,344,Loyal Customers,2023-06,2023
771,CUST0079,Male,South,26.0,Keyboard,Accessories,50.0,2,100,9.76,In Transit,2023-06-13,133,3,6500,234,Needs Attention,2023-06,2023
772,CUST0021,Female,East,43.0,Smartwatch,Wearables,200.0,1,200,6.18,In Transit,2023-12-28,7,2,320,511,New/Promising,2023-12,2023
773,CUST0162,Male,East,69.0,Laptop,Electronics,1500.0,3,4500,6.08,Returned,2023-07-06,87,3,5400,234,Needs Attention,2023-07,2023
774,CUST0090,Male,West,61.0,Laptop,Electronics,1500.0,4,6000,9.46,Delivered,2023-06-13,205,1,6000,114,Needs Attention,2023-06,2023
775,CUST0064,Female,West,61.0,Headphones,Accessories,100.0,1,100,6.6,Returned,2023-03-20,68,7,14600,355,Loyal Customers,2023-03,2023
776,CUST0148,Female,North,67.0,Mouse,Accessories,30.0,4,120,19.59,In Transit,2023-02-20,56,5,1670,352,Loyal Customers,2023-02,2023
777,CUST0081,Female,West,38.0,Monitor,Electronics,300.0,4,1200,12.55,Delivered,2023-08-27,130,5,4200,243,At Risk,2023-08,2023
778,CUST0160,Male,North,69.0,Keyboard,Accessories,50.0,5,250,14.32,Unknown,2023-02-03,50,6,13750,455,Champions,2023-02,2023
779,CUST0080,Male,West,51.0,Smartphone,Electronics,800.0,5,4000,6.74,Delivered,2023-09-27,99,3,5600,234,Needs Attention,2023-09,2023
780,CUST0091,Male,South,30.0,Headphones,Accessories,100.0,2,200,7.01,In Transit,2023-03-18,21,6,7970,555,Champions,2023-03,2023
781,CUST0112,Male,East,33.0,Laptop,Electronics,1500.0,2,3000,14.97,Delivered,2023-01-17,27,4,9800,445,Champions,2023-01,2023
782,CUST0030,Female,West,44.0,Headphones,Accessories,100.0,4,400,10.03,In Transit,2023-05-11,185,2,4400,113,Needs Attention,2023-05,2023
783,CUST0276,Male,South,66.0,Keyboard,Accessories,50.0,2,100,8.51,In Transit,2023-03-10,34,7,9230,455,Champions,2023-03,2023
784,CUST0034,Female,West,65.0,Keyboard,Accessories,50.0,1,50,7.55,Delivered,2023-06-27,48,3,7700,425,New/Promising,2023-06,2023
785,CUST0271,Female,North,46.0,Mouse,Accessories,30.0,4,120,18.31,In Transit,2023-11-07,45,5,2170,452,Loyal Customers,2023-11,2023
786,CUST0034,Male,North,65.0,Laptop,Electronics,1500.0,5,7500,16.39,Returned,2023-04-08,48,3,7700,425,New/Promising,2023-04,2023
787,CUST0122,Male,North,68.0,Laptop,Electronics,1500.0,2,3000,18.77,Returned,2023-10-27,19,6,6100,554,Champions,2023-10,2023
788,CUST0223,Female,East,20.0,Laptop,Electronics,1500.0,5,7500,9.26,Returned,2023-02-01,223,2,7560,124,Needs Attention,2023-02,2023
789,CUST0052,Male,North,66.0,Smartphone,Electronics,800.0,4,3200,15.69,In Transit,2023-05-27,114,9,5860,254,At Risk,2023-05,2023
790,CUST0176,Male,South,49.0,Keyboard,Accessories,50.0,4,200,11.55,Delivered,2023-10-01,49,5,12400,455,Champions,2023-10,2023
791,CUST0276,Male,West,66.0,Smartphone,Electronics,800.0,3,2400,15.27,In Transit,2023-05-05,34,7,9230,455,Champions,2023-05,2023
792,CUST0185,Female,West,29.0,Keyboard,Accessories,50.0,4,200,6.75,Delivered,2023-12-22,13,3,9200,535,Loyal Customers,2023-12,2023
793,CUST0253,Female,East,51.0,Headphones,Accessories,100.0,2,200,5.79,Delivered,2023-06-13,101,6,7750,255,At Risk,2023-06,2023
794,CUST0055,Male,East,45.0,Smartwatch,Wearables,200.0,4,800,10.62,Returned,2023-01-11,40,5,2000,442,Loyal Customers,2023-01,2023
795,CUST0229,Female,North,49.0,Monitor,Electronics,300.0,1,300,5.83,Delivered,2023-02-07,110,4,1090,242,At Risk,2023-02,2023
796,CUST0149,Female,Unknown,40.0,Headphones,Accessories,100.0,2,200,9.42,Returned,2023-07-14,8,5,3850,553,Loyal Customers,2023-07,2023
797,CUST0028,Male,East,50.0,Mouse,Accessories,30.0,5,150,6.26,Delivered,2023-04-07,58,7,4850,353,Loyal Customers,2023-04,2023
798,CUST0011,Male,South,54.0,Headphones,Accessories,100.0,1,100,19.25,Delivered,2023-12-18,17,4,5750,534,Loyal Customers,2023-12,2023
799,CUST0259,Male,West,59.0,Mouse,Accessories,30.0,2,60,18.17,In Transit,2023-11-17,48,3,3960,433,Loyal Customers,2023-11,2023
800,CUST0296,Female,West,50.0,Monitor,Electronics,300.0,1,300,5.94,Returned,2023-12-26,1,6,7130,554,Champions,2023-12,2023
801,CUST0101,Male,East,53.0,Headphones,Accessories,100.0,3,300,15.61,In Transit,2023-12-04,31,4,5500,444,Champions,2023-12,2023
802,CUST0288,Male,West,55.0,Laptop,Electronics,1500.0,2,3000,9.06,Delivered,2023-06-08,184,5,9750,155,At Risk,2023-06,2023
803,CUST0206,Female,Unknown,43.0,Keyboard,Accessories,50.0,4,200,16.25,In Transit,2023-08-14,143,2,7700,225,Needs Attention,2023-08,2023
804,CUST0179,Male,North,45.0,Monitor,Electronics,300.0,4,1200,7.16,In Transit,2023-11-13,52,3,4500,333,Loyal Customers,2023-11,2023
805,CUST0293,Male,West,32.0,Monitor,Electronics,300.0,2,600,9.52,In Transit,2023-10-17,48,5,14200,455,Champions,2023-10,2023
806,CUST0120,Female,North,35.0,Headphones,Accessories,100.0,4,400,12.85,Delivered,2023-07-23,165,2,550,121,Lost,2023-07,2023
807,CUST0112,Male,West,33.0,Smartphone,Electronics,800.0,5,4000,5.14,Returned,2023-06-15,27,4,9800,445,Champions,2023-06,2023
808,CUST0218,Female,East,36.0,Mouse,Accessories,30.0,5,150,6.78,In Transit,2023-07-18,62,5,9150,355,Loyal Customers,2023-07,2023
809,CUST0018,Female,South,38.0,Keyboard,Accessories,50.0,5,250,12.25,In Transit,2023-05-12,37,3,910,421,New/Promising,2023-05,2023
810,CUST0193,Male,North,64.0,Laptop,Electronics,1500.0,4,6000,9.87,Delivered,2023-02-19,59,4,7500,344,Loyal Customers,2023-02,2023
811,CUST0088,Male,West,66.0,Laptop,Electronics,1500.0,4,6000,11.5,In Transit,2023-10-17,27,4,8300,445,Champions,2023-10,2023
812,CUST0116,Male,South,20.0,Mouse,Accessories,30.0,3,90,16.07,Returned,2023-09-30,96,5,1520,242,At Risk,2023-09,2023
813,CUST0152,Female,West,69.0,Keyboard,Accessories,50.0,4,200,18.96,Returned,2023-05-20,51,6,5730,354,Loyal Customers,2023-05,2023
814,CUST0290,Female,East,37.0,Smartwatch,Wearables,200.0,4,800,5.98,In Transit,2023-04-27,96,3,1600,232,Needs Attention,2023-04,2023
815,CUST0293,Male,South,32.0,Monitor,Electronics,300.0,2,600,14.24,Delivered,2023-03-27,48,5,14200,455,Champions,2023-03,2023
816,CUST0080,Male,South,51.0,Monitor,Electronics,300.0,5,1500,11.39,Returned,2023-07-31,99,3,5600,234,Needs Attention,2023-07,2023
817,CUST0134,Female,North,58.0,Keyboard,Accessories,50.0,4,200,17.65,In Transit,2023-02-11,152,3,3200,233,Needs Attention,2023-02,2023
818,CUST0010,Female,East,37.0,Smartphone,Electronics,800.0,5,4000,6.67,In Transit,2023-01-04,8,6,10000,555,Champions,2023-01,2023
819,CUST0252,Male,South,55.0,Smartwatch,Wearables,200.0,3,600,8.26,Unknown,2023-08-30,80,3,2100,332,Loyal Customers,2023-08,2023
820,CUST0211,Female,West,35.0,Monitor,Electronics,300.0,5,1500,18.94,Returned,2023-03-06,10,4,5640,544,Champions,2023-03,2023
821,CUST0095,Female,South,60.0,Monitor,Electronics,300.0,3,900,19.78,In Transit,2023-02-26,16,9,22440,555,Champions,2023-02,2023
822,CUST0226,Male,North,43.0,Smartphone,Electronics,800.0,4,3200,10.65,Returned,2023-02-25,88,3,6600,234,Needs Attention,2023-02,2023
823,CUST0238,Female,North,26.0,Smartwatch,Wearables,200.0,4,800,14.25,Delivered,2023-01-03,1,5,1720,552,Loyal Customers,2023-01,2023
824,CUST0274,Male,West,51.0,Monitor,Electronics,300.0,4,1200,6.26,Returned,2023-12-28,1,4,9100,545,Champions,2023-12,2023
825,CUST0225,Male,South,65.0,Keyboard,Accessories,50.0,3,150,12.69,Delivered,2023-11-18,47,4,1640,442,Loyal Customers,2023-11,2023
826,CUST0233,Male,West,24.0,Smartwatch,Wearables,200.0,3,600,19.39,In Transit,2023-03-11,299,1,600,111,Lost,2023-03,2023
827,CUST0208,Male,North,57.0,Headphones,Accessories,100.0,4,400,14.49,In Transit,2023-09-19,107,5,2720,253,At Risk,2023-09,2023
828,CUST0006,Male,South,52.0,Smartwatch,Wearables,200.0,5,1000,13.13,In Transit,2023-05-15,109,6,10400,255,At Risk,2023-05,2023
829,CUST0181,Male,North,59.0,Monitor,Electronics,300.0,4,1200,15.92,In Transit,2023-10-23,73,2,1800,322,Needs Attention,2023-10,2023
830,CUST0126,Male,West,66.0,Smartwatch,Wearables,200.0,5,1000,12.06,Returned,2023-03-07,11,5,2560,553,Loyal Customers,2023-03,2023
831,CUST0118,Male,East,23.0,Keyboard,Accessories,50.0,1,50,16.34,In Transit,2023-01-16,77,4,3450,343,Loyal Customers,2023-01,2023
832,CUST0007,Female,North,52.0,Smartwatch,Wearables,200.0,3,600,15.85,Delivered,2023-04-10,68,3,1100,322,Needs Attention,2023-04,2023
833,CUST0263,Female,South,49.0,Headphones,Accessories,100.0,3,300,19.01,In Transit,2023-09-13,113,4,2400,242,At Risk,2023-09,2023
834,CUST0256,Male,East,49.0,Laptop,Electronics,1500.0,3,4500,9.83,In Transit,2023-09-26,89,4,8250,245,At Risk,2023-09,2023
835,CUST0172,Female,East,56.0,Mouse,Accessories,30.0,4,120,5.17,In Transit,2023-11-23,42,2,1620,422,New/Promising,2023-11,2023
836,CUST0114,Male,South,49.0,Smartphone,Electronics,800.0,3,2400,15.04,In Transit,2023-08-12,145,3,3350,233,Needs Attention,2023-08,2023
837,CUST0198,Male,West,49.0,Smartphone,Electronics,800.0,5,4000,18.49,Delivered,2023-12-13,5,4,8500,545,Champions,2023-12,2023
838,CUST0234,Female,South,44.0,Smartwatch,Wearables,200.0,1,200,7.67,Returned,2023-07-08,114,2,7700,225,Needs Attention,2023-07,2023
839,CUST0182,Female,North,19.0,Keyboard,Accessories,50.0,3,150,5.76,In Transit,2023-07-25,72,5,5080,353,Loyal Customers,2023-07,2023
840,CUST0104,Male,Unknown,40.0,Smartwatch,Wearables,200.0,1,200,16.29,In Transit,2023-07-08,77,3,600,331,Loyal Customers,2023-07,2023
841,CUST0232,Male,West,44.0,Headphones,Accessories,100.0,1,100,6.43,Returned,2023-07-28,58,4,9190,345,Loyal Customers,2023-07,2023
842,CUST0160,Male,West,69.0,Laptop,Electronics,1500.0,1,1500,7.32,Returned,2023-09-19,50,6,13750,455,Champions,2023-09,2023
843,CUST0105,Female,South,27.0,Smartwatch,Wearables,200.0,2,400,9.97,Returned,2023-01-18,4,6,5150,554,Champions,2023-01,2023
844,CUST0065,Female,West,41.0,Smartwatch,Wearables,200.0,5,1000,12.79,In Transit,2023-01-06,34,5,6500,444,Champions,2023-01,2023
845,CUST0220,Female,North,49.0,Mouse,Accessories,30.0,4,120,17.23,Returned,2023-07-09,179,4,3650,143,At Risk,2023-07,2023
846,CUST0150,Male,West,63.0,Mouse,Accessories,30.0,5,150,10.81,Delivered,2023-07-01,134,4,5950,244,At Risk,2023-07,2023
847,CUST0300,Male,East,66.0,Smartwatch,Wearables,200.0,4,800,16.99,Returned,2023-10-15,81,2,890,321,Needs Attention,2023-10,2023
848,CUST0066,Female,North,37.0,Monitor,Electronics,300.0,3,900,17.15,In Transit,2024-01-03,1,6,5390,554,Champions,2024-01,2024
849,CUST0255,Male,South,39.0,Laptop,Electronics,1500.0,2,3000,11.24,Returned,2023-11-16,49,3,5700,434,Loyal Customers,2023-11,2023
850,CUST0154,Female,North,31.0,Monitor,Electronics,300.0,2,600,5.84,In Transit,2023-08-19,28,4,1580,442,Loyal Customers,2023-08,2023
851,CUST0112,Female,West,33.0,Smartphone,Electronics,800.0,2,1600,7.61,Returned,2023-12-08,27,4,9800,445,Champions,2023-12,2023
852,CUST0130,Male,East,68.0,Headphones,Accessories,100.0,4,400,14.97,Returned,2023-12-09,12,5,2650,553,Loyal Customers,2023-12,2023
853,CUST0061,Female,South,35.0,Monitor,Electronics,300.0,1,300,15.16,Returned,2023-10-25,71,2,1100,312,Needs Attention,2023-10,2023
854,CUST0046,Male,East,22.0,Laptop,Electronics,1500.0,2,3000,15.58,Delivered,2023-12-16,19,5,7760,545,Champions,2023-12,2023
855,CUST0200,Female,North,68.0,Laptop,Electronics,1500.0,1,1500,5.57,Delivered,2023-08-06,151,4,16700,245,At Risk,2023-08,2023
856,CUST0001,Male,East,38.0,Laptop,Electronics,1500.0,4,6000,11.28,Returned,2023-04-26,253,2,6150,114,Needs Attention,2023-04,2023
857,CUST0101,Female,West,53.0,Smartphone,Electronics,800.0,4,3200,14.35,Delivered,2023-06-27,31,4,5500,444,Champions,2023-06,2023
858,CUST0113,Female,West,38.0,Keyboard,Accessories,50.0,4,200,19.17,Returned,2023-01-26,112,4,7800,245,At Risk,2023-01,2023
859,CUST0076,Male,South,26.0,Mouse,Accessories,30.0,1,30,10.22,Delivered,2023-10-26,23,4,1930,432,Loyal Customers,2023-10,2023
860,CUST0120,Male,North,35.0,Keyboard,Accessories,50.0,3,150,12.89,In Transit,2023-01-30,165,2,550,121,Lost,2023-01,2023
861,CUST0265,Female,North,38.0,Keyboard,Accessories,50.0,4,200,7.52,In Transit,2023-05-29,35,2,500,421,New/Promising,2023-05,2023
862,CUST0214,Female,South,45.0,Monitor,Electronics,300.0,2,600,9.09,In Transit,2023-10-02,94,1,600,211,Lost,2023-10,2023
863,CUST0058,Male,North,42.0,Monitor,Electronics,300.0,4,1200,5.56,In Transit,2023-06-06,51,6,8500,355,Loyal Customers,2023-06,2023
864,CUST0288,Male,North,49.0,Smartwatch,Wearables,200.0,2,400,19.66,Returned,2023-01-31,184,5,9750,155,At Risk,2023-01,2023
865,CUST0210,Male,South,30.0,Monitor,Electronics,300.0,1,300,11.26,Returned,2023-12-31,4,3,3400,533,Loyal Customers,2023-12,2023
866,CUST0116,Male,South,20.0,Mouse,Accessories,30.0,1,30,5.41,In Transit,2023-01-05,96,5,1520,242,At Risk,2023-01,2023
867,CUST0059,Female,South,18.0,Laptop,Electronics,1500.0,2,3000,10.13,Delivered,2023-06-10,137,4,6290,234,Needs Attention,2023-06,2023
868,CUST0239,Female,South,35.0,Smartphone,Electronics,800.0,4,3200,7.74,Delivered,2023-05-26,47,4,3950,443,Loyal Customers,2023-05,2023
869,CUST0099,Male,West,49.0,Smartwatch,Wearables,200.0,1,200,8.28,In Transit,2023-10-06,90,2,6200,224,Needs Attention,2023-10,2023
870,CUST0018,Female,South,38.0,Monitor,Electronics,300.0,2,600,17.38,Delivered,2023-04-16,37,3,910,421,New/Promising,2023-04,2023
871,CUST0028,Male,West,50.0,Keyboard,Accessories,50.0,4,200,11.39,Delivered,2023-01-17,58,7,4850,353,Loyal Customers,2023-01,2023
872,CUST0159,Male,South,18.0,Laptop,Electronics,1500.0,3,4500,18.83,In Transit,2023-03-22,70,6,6650,354,Loyal Customers,2023-03,2023
873,CUST0053,Female,South,25.0,Smartwatch,Wearables,200.0,1,200,6.96,Returned,2023-11-20,45,5,7550,444,Champions,2023-11,2023
874,CUST0015,Male,North,58.0,Laptop,Electronics,1500.0,5,7500,6.21,Unknown,2023-07-21,167,2,7800,115,Needs Attention,2023-07,2023
875,CUST0045,Male,East,21.0,Headphones,Accessories,100.0,4,400,18.3,Delivered,2023-07-26,1,4,3730,533,Loyal Customers,2023-07,2023
876,CUST0156,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,7.57,Returned,2023-05-18,6,4,12000,545,Champions,2023-05,2023
877,CUST0238,Male,East,26.0,Monitor,Electronics,300.0,2,600,7.02,In Transit,2024-01-03,1,5,1720,552,Loyal Customers,2024-01,2024
878,CUST0116,Male,West,20.0,Monitor,Electronics,300.0,2,600,11.06,Unknown,2023-08-12,96,5,1520,242,At Risk,2023-08,2023
879,CUST0239,Female,East,35.0,Mouse,Accessories,30.0,5,150,13.08,Delivered,2023-08-16,47,4,3950,443,Loyal Customers,2023-08,2023
880,CUST0268,Female,South,21.0,Mouse,Accessories,30.0,3,90,10.49,Delivered,2023-08-11,27,5,3540,453,Loyal Customers,2023-08,2023
881,CUST0086,Male,West,26.0,Monitor,Electronics,300.0,2,600,12.94,Unknown,2023-01-02,185,2,1600,122,Lost,2023-01,2023
882,CUST0087,Female,North,49.0,Laptop,Electronics,1500.0,2,3000,11.24,In Transit,2023-07-28,160,4,4160,143,At Risk,2023-07,2023
883,CUST0077,Female,North,49.0,Monitor,Electronics,300.0,3,900,14.86,In Transit,2023-04-27,252,4,2170,132,Needs Attention,2023-04,2023
884,CUST0122,Male,East,68.0,Keyboard,Accessories,50.0,2,100,11.09,Unknown,2023-08-16,19,6,6100,554,Champions,2023-08,2023
885,CUST0242,Male,South,58.0,Smartwatch,Wearables,200.0,5,1000,10.84,In Transit,2023-10-22,5,3,4800,533,Loyal Customers,2023-10,2023
886,CUST0079,Female,North,26.0,Laptop,Electronics,1500.0,4,6000,5.57,In Transit,2023-08-24,133,3,6500,234,Needs Attention,2023-08,2023
887,CUST0216,Male,East,53.0,Mouse,Accessories,30.0,2,60,8.58,Returned,2023-10-27,69,5,6010,354,Loyal Customers,2023-10,2023
888,CUST0016,Female,West,49.0,Keyboard,Accessories,50.0,3,150,10.05,In Transit,2023-11-26,39,5,2900,443,Loyal Customers,2023-11,2023
889,CUST0196,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,18.38,Delivered,2023-02-17,8,7,6590,554,Champions,2023-02,2023
890,CUST0148,Male,South,67.0,Monitor,Electronics,300.0,3,900,19.76,Delivered,2023-11-09,56,5,1670,352,Loyal Customers,2023-11,2023
891,CUST0295,Female,West,26.0,Mouse,Accessories,30.0,1,30,13.87,In Transit,2023-06-10,4,4,8830,545,Champions,2023-06,2023
892,CUST0048,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,16.93,In Transit,2023-04-13,103,3,1800,222,Lost,2023-04,2023
893,CUST0115,Female,South,53.0,Mouse,Accessories,30.0,3,90,6.18,Delivered,2023-04-25,166,3,1590,132,Needs Attention,2023-04,2023
894,CUST0264,Female,East,49.0,Smartphone,Electronics,800.0,4,3200,17.44,Delivered,2023-03-03,9,6,6150,554,Champions,2023-03,2023
895,CUST0216,Male,South,53.0,Monitor,Electronics,300.0,3,900,12.14,Returned,2023-03-14,69,5,6010,354,Loyal Customers,2023-03,2023
896,CUST0029,Male,South,66.0,Monitor,Electronics,300.0,1,300,17.09,In Transit,2023-04-03,86,2,3300,213,Needs Attention,2023-04,2023
897,CUST0180,Male,South,68.0,Keyboard,Accessories,50.0,1,50,11.23,Delivered,2023-04-02,78,3,3950,333,Loyal Customers,2023-04,2023
898,CUST0184,Female,East,54.0,Smartphone,Electronics,800.0,5,4000,5.41,Returned,2023-07-08,127,3,4890,233,Needs Attention,2023-07,2023
899,CUST0290,Male,Unknown,37.0,Headphones,Accessories,100.0,5,500,6.55,Returned,2023-04-20,96,3,1600,232,Needs Attention,2023-04,2023
900,CUST0228,Female,East,25.0,Smartwatch,Wearables,200.0,2,400,6.46,In Transit,2023-10-19,28,6,5370,454,Champions,2023-10,2023
901,CUST0243,Male,West,58.0,Monitor,Electronics,300.0,4,1200,14.16,Unknown,2023-05-14,144,2,1700,222,Lost,2023-05,2023
902,CUST0242,Female,North,58.0,Smartwatch,Wearables,200.0,3,600,14.74,Returned,2023-09-29,5,3,4800,533,Loyal Customers,2023-09,2023
903,CUST0142,Male,South,32.0,Laptop,Electronics,1500.0,1,1500,6.92,In Transit,2023-12-26,9,7,5150,554,Champions,2023-12,2023
904,CUST0131,Male,East,67.0,Mouse,Accessories,30.0,1,30,13.84,Delivered,2023-06-08,48,8,21180,455,Champions,2023-06,2023
905,CUST0126,Male,North,66.0,Keyboard,Accessories,50.0,4,200,10.69,Delivered,2023-06-03,11,5,2560,553,Loyal Customers,2023-06,2023
906,CUST0265,Male,West,38.0,Headphones,Accessories,100.0,3,300,8.2,Returned,2023-11-30,35,2,500,421,New/Promising,2023-11,2023
907,CUST0003,Male,North,63.0,Mouse,Accessories,30.0,3,90,9.04,Delivered,2023-02-14,59,3,4890,323,Needs Attention,2023-02,2023
908,CUST0212,Male,West,62.0,Keyboard,Accessories,50.0,2,100,8.68,In Transit,2023-07-02,47,4,10060,445,Champions,2023-07,2023
909,CUST0106,Female,West,50.0,Smartphone,Electronics,800.0,1,800,7.34,In Transit,2023-06-13,28,5,11150,445,Champions,2023-06,2023
910,CUST0118,Male,West,23.0,Monitor,Electronics,300.0,4,1200,11.76,Returned,2023-03-28,77,4,3450,343,Loyal Customers,2023-03,2023
911,CUST0126,Male,East,66.0,Headphones,Accessories,100.0,5,500,5.4,Returned,2023-12-24,11,5,2560,553,Loyal Customers,2023-12,2023
912,CUST0292,Male,South,21.0,Mouse,Accessories,30.0,4,120,13.68,Delivered,2023-05-24,225,1,120,111,Lost,2023-05,2023
913,CUST0291,Female,South,49.0,Monitor,Electronics,300.0,3,900,15.81,In Transit,2023-05-21,220,4,2630,143,At Risk,2023-05,2023
914,CUST0085,Female,North,18.0,Keyboard,Accessories,50.0,5,250,16.0,Delivered,2023-01-05,40,3,5050,433,Loyal Customers,2023-01,2023
915,CUST0166,Female,West,29.0,Mouse,Accessories,30.0,4,120,11.36,Returned,2023-11-19,46,1,120,411,New/Promising,2023-11,2023
916,CUST0040,Female,East,49.0,Keyboard,Accessories,50.0,5,250,10.46,Returned,2023-08-02,155,2,450,211,Lost,2023-08,2023
917,CUST0295,Male,North,49.0,Monitor,Electronics,300.0,1,300,9.06,Returned,2023-06-16,4,4,8830,545,Champions,2023-06,2023
918,CUST0059,Female,South,18.0,Mouse,Accessories,30.0,3,90,8.3,Unknown,2023-02-06,137,4,6290,234,Needs Attention,2023-02,2023
919,CUST0281,Female,East,44.0,Headphones,Accessories,100.0,3,300,13.94,In Transit,2023-09-28,38,8,17850,455,Champions,2023-09,2023
920,CUST0019,Male,South,69.0,Smartphone,Electronics,800.0,4,3200,19.42,Delivered,2023-11-07,58,4,3750,333,Loyal Customers,2023-11,2023
921,CUST0004,Male,North,65.0,Keyboard,Accessories,50.0,5,250,5.92,Returned,2023-04-04,1,5,6500,544,Champions,2023-04,2023
922,CUST0279,Female,West,59.0,Smartphone,Electronics,800.0,5,4000,15.22,Delivered,2023-11-24,41,4,4180,443,Loyal Customers,2023-11,2023
923,CUST0069,Female,East,66.0,Headphones,Accessories,100.0,2,200,8.65,In Transit,2023-09-19,28,4,7700,435,Loyal Customers,2023-09,2023
924,CUST0004,Male,North,65.0,Monitor,Electronics,300.0,3,900,9.31,In Transit,2023-02-14,1,5,6500,544,Champions,2023-02,2023
925,CUST0060,Male,South,41.0,Keyboard,Accessories,50.0,3,150,5.55,Delivered,2023-03-13,192,5,6900,144,At Risk,2023-03,2023
926,CUST0154,Male,North,31.0,Mouse,Accessories,30.0,1,30,9.26,Returned,2023-08-24,28,4,1580,442,Loyal Customers,2023-08,2023
